,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
630,6.4,83%,Sasi Shankar,Sasi ShankarSingampuli,"Chinna, a hunchbacked phone booth operator, loves a blind street dancer and wants to help her regain her sight. Kartik, his lookalike, is a constable in love with the commissioner's daughter.",2h 23m,Perazhagan
631,6.0,--,Erik Matti,Dwight GastonErik MattiRonald Stephen Monteverde,"After their mother's death, her adult children gather in their family home to respect the funereal rite of Pa-siyam. Although they had originally thought she died of natural causes, they soon realize that a dark force in their home may have played a part in her demise.",1h 52m,Pa-siyam
632,5.4,46%,Julia Taylor-Stanley,Noel LangleyJulia Taylor-Stanley,"A struggling young actress, a fledgling director and an ambitious playwright become embroiled in an emotional love triangle as they strive for recognition, fame and fortune in a world on the brink of World War II.",1h 47m,These Foolish Things
633,6.3,35%,Philip Haas,Wendell Steavenson,"The story of an American journalist, a CIA operative, and an Iraqi photographer against the backdrop of the bloody war in Iraq.",1h 51m,The Situation
634,6.3,55%,Preston A. Whitmore II,Preston A. Whitmore II,A Christmastime drama centered around the Whitfield family's first holiday together in four years.,1h 59m,This Christmas
635,6.3,--,Aloknath Dixit,Vivek DixitShailesh Verma,"""Sancha"" is a conscious effort to present the naked truth of human emotions in today's progressive, cultured and civilized society. ""Sancha"" is a thought process that does not only symbolize an individualistic perception but relates to every human being who goes through hellish crisis. ""Sancha"" is homage to an age-old indestructible human values and relations... Every... Read all",1h 50m,Saanncha
636,5.2,--,Fraydun ManocherianFred Manocherian,Fraydun ManocherianFred Manocherian,"Hilarity ensues when a handsome businessman goes undercover in New York City as a ""Homeless Billionaire.""",1h 28m,My Secret Billionaire
637,6.7,85%,Robert Siegel,Robert Siegel,A hard-core New York Giants fan struggles to deal with the consequences when he is beaten up by his favorite player.,1h 28m,Big Fan
638,--,--,R. Dani,R. Dani,Add a plot,1h 10m,Odium
639,6.8,58%,Ricky GervaisStephen Merchant,Ricky GervaisStephen Merchant,A 1970s-set comedy centered on three young working class friends in a dreary suburb of Reading.,1h 35m,Cemetery Junction
640,8.0,--,Hito Steyerl,--,"The fall of the Wall, the centre of Berlin stood empty, triggering reflection both on its myriad previous functions and its potential role in the image of a new Germany, with the parallels between the two impossible to overlook.",1h 2m,Die leere Mitte
641,--,--,Hito Steyerl,--,"A bombing in Düsseldorf that targeted Jewish immigrants ushers in a whole series of attacks on refugees, migrants and foreigners across the country.",38m,Normalität 1-10
642,8.8,--,Skee Skinner,Paul BrantonSkee Skinner,"Four uniquely intertwined stories involving: a priest seeking truth, a young mother seeking redemption, an artist seeking love, and a young boy seeking acceptance; weigh in on the age old moral question---""Does sin have weight?""",1h 52m,Pieces of a Dream
643,7.4,--,Jean-Claude Van Damme,Jean-Claude Van Damme,"A military veteran and former mercenary named Frenchy is haunted by his childhood, as well as his past in the military.",1h 48m,Frenchy
644,6.0,91%,Nijla Mumin,Nijla Mumin,"Summer is a 17-year old carefree black girl, whose world is turned upside down when her mother, a popular meteorologist named Jade Jennings, abruptly converts to Islam and becomes a different person, prompting Summer to reevaluate her identity.",1h 32m,Jinn
645,5.6,--,Ilir Pristine,Ilir Pristine,Florrie is a 30-year-old woman dating 3 men simultaneously. Juggling all these men is catching up with her as is her complicated past. Her best friend Henrietta puts Florrie on the spot and forces her to pick one of the committed boyfriends. Why is Florrie not able to accept love from any of these men?,1h 20m,Florrie
646,5.6,47%,Paul Solet,Paul SoletAdrien Brody,"Tormented by his past, a garbage man named Clean attempts a quiet life of redemption. But, soon finds himself forced to reconcile with the violence of his past.",1h 34m,Clean
647,6.8,93%,Christos Nikou,Christos NikouStavros Raptis,"Amidst a worldwide pandemic that causes sudden amnesia, middle-aged Aris finds himself enrolled in a recovery program designed to help unclaimed patients build new identities.",1h 31m,Apples
648,6.6,100%,Leonie Krippendorff,Leonie Krippendorff,"Nora from Berlin struggles with growing up and her own identity. Her sister and her best friend are only interested in fashion and social media. Nora tries to do the same, but it does not make her happy. Then she meets Romy.",1h 39m,Cocoon
649,6.5,93%,Eric Steel,David BezmozgisDaniel PearleEric Steel,A young Jewish man is caught between thrilling private trysts and his repressive family in this thoughtful drama set in 1980s Brooklyn.,1h 58m,Minyan
650,7.0,--,Arie EsiriChuko Esiri,Chuko Esiri,"In Lagos, Nigeria, tragedy and fate intervene as two people try to better the lives of their families.",1h 56m,This Is My Desire
651,7.5,--,Charles Mudede,Charles MudedeAhamefule J. OluoLindy West,"Aham is a divorced father of two who longs for a career as a musician but must pay the bills with his soul-sucking desk job. His father, a stranger from Nigeria, steps in with opinions on the matter which sends Aham into a tailspin.",1h 30m,Thin Skin
652,6.7,88%,Lázaro RamosFlávia Lacerda,Lusa SilvestreLázaro RamosAldri Anunciação,"In a dystopian near future in Brazil, an authoritarian government orders all citizens of African descent to move to Africa - creating chaos, protests, and an underground resistance movement that inspires the nation.",1h 43m,Executive Order
653,5.5,95%,Sujata Day,Sujata Day,A former Scribbs Spelling Bee champion must reconcile with her estranged brother when he returns home to help care for their sick mother.,1h 31m,Definition Please
654,6.8,89%,Edson Oda,Edson Oda,A reclusive man conducts a series of interviews with human souls for a chance to be born.,2h 4m,Nine Days
655,6.4,100%,Jonathan Wysocki,Jonathan Wysocki,"In 1994, a closeted teen struggles to part ways with his 4 high school drama friends at their final slumber party before they leave for college.",1h 31m,Dramarama
656,6.9,97%,Roger Michell,Richard BeanClive Coleman,"In 1961, Kempton Bunton, a 60 year old taxi driver, steals Goya's portrait of the Duke of Wellington from the National Gallery in London.",1h 35m,The Duke
657,7.4,100%,Uberto Pasolini,Uberto Pasolini,"When John, a thirty-five-year-old window cleaner, is given only a few months to live, he attempts to find a new, perfect family for his three-year-old son, determined to shield him from the terrible reality of the situation.",1h 36m,Nowhere Special
658,6.5,94%,Merawi Gerima,Merawi Gerima,"A young filmmaker returns home after many years away, to write a script about his childhood, only to find his neighborhood unrecognizable and his childhood friends being scattered to the wind.",1h 30m,Residue
659,7.5,98%,Mohammad Rasoulof,Mohammad Rasoulof,The four stories that are variations on the crucial themes of moral strength and the death penalty that ask to what extent individual freedom can be expressed under a despotic regime and its seemingly inescapable threats.,2h 31m,There Is No Evil
660,8.3,--,Kordo Doski,Kordo Doski,Add a plot,1h 19m,Mikael
661,--,--,B.K. Coposky,Bai LingB.K. CoposkyLaika Pangilinan,"A love gone wrong. A crime family con job. Now diagnosed with a terminal illness, the clock counts down to get justice, with both sides pitted against each other in a war of weaponry and all out vengeance. Based on True Events.",--,The Expat
662,7.1,57%,Damien Chazelle,Damien Chazelle,"A tale of outsized ambition and outrageous excess, it traces the rise and fall of multiple characters during an era of unbridled decadence and depravity in early Hollywood.",3h 9m,Babylon
663,7.7,--,Erdal Murat Aktas,Ali DundarCosku KilicGürhan Özçiftçi,"""Your scar becomes who you are.""",1h 56m,Her Seye Ragmen
664,6.0,89%,Del Kathryn Barton,Huna AmweeroDel Kathryn Barton,"After accidentally witnessing a violent crime, a young girl is left catatonic with shock, and struggles to make sense of what she saw, ultimately finding renewal in the inestimable world of her own imagination.",1h 41m,Blaze
665,6.6,50%,Bradley Rust Gray,Bradley Rust Gray,"After the death of her husband, a young woman travels to Japan where she finds solace in an old friend, but, when his comforting turns to affection, she realizes she must give herself permission before she can fall in love again.",1h 51m,Blood
666,6.4,--,Santi Trullenque,Agustí FranchSanti Trullenque,"In the harsh winter of 1943, Sara and Antoni hide a Jewish family at home. Faced with the stalking of the Nazis, Sara will have to face her own contradictions and decide if she obeys reason or what her heart dictates.",1h 56m,El fred que crema
667,5.6,62%,Jesse Eisenberg,Jesse Eisenberg,"Evelyn and her oblivious son Ziggy seek out replacements for each other as Evelyn desperately tries to parent an unassuming teenager at her shelter, while Ziggy fumbles through his pursuit of a brilliant young woman at school.",1h 28m,When You Finish Saving the World
668,8.7,--,Raúl García,Julio Roman,"The Kings of Salsa tells the impressive story of the most important partner in salsa music, Richie Ray and Bobby Cruz. From their first meeting in New York City, Richie, a child prodigy, and Bobby, a young man immersed in the harshness of the street, find the passion that will unite them for the rest of their lives: music. The film explores their battles on and off th... Read all",--,The Kings of Salsa
669,5.3,--,Joonas PajunenMax Seeck,Joonas PajunenMax Seeck,Three adult siblings go examine their late parents' house in the middle of the forest.,1h 27m,The Knocking
670,6.4,--,Rick Walker,Jacie QuillenRick Walker,A torn-up love note in an old handbag sends a thrift store employee on a secret mission to reunite a couple while she deals with a crush of her own.,--,Second Chances
671,7.0,93%,Mia Hansen-Løve,Mia Hansen-Løve,"With a father suffering from neurodegenerative disease, a young woman lives with her eight-year-old daughter. While struggling to secure a decent nursing home, she runs into an unavailable friend with whom she embarks on an affair.",1h 52m,One Fine Morning
672,6.9,80%,Frant Gwo,Yang ZhixueGong GeerFrant Gwo,"Humans built huge engines on the surface of the earth to find a new home. But the road to the universe is perilous. In order to save earth, young people once again have to step forward to start a race against time for life and death.",2h 53m,The Wandering Earth II
673,6.9,90%,Sarah Polley,Sarah PolleyMiriam Toews,"Do nothing, stay and fight, or leave. In 2010, the women of an isolated religious community grapple with reconciling a brutal reality with their faith.",1h 44m,Women Talking
674,6.8,100%,Sophie Linnenbaum,Sophie LinnenbaumMichael Fetter Nathansky,Have you ever felt like a Supporting Character in your own life? What if you really are one...?,2h 4m,The Ordinaries
675,5.3,--,Gustavo Hernández,Juma FoddeConchi del RíoAharon Keshales,"A detective on trail of a suspected child killer, was arrested for the crime, but was allowed to walk free after a clerical error. The detective enlists the mother of the murdered child to exact a justice the legal system can't provide.",1h 46m,Lobo Feroz
676,6.1,--,Gabriele Salvatores,Arthur SchnitzlerGabriele SalvatoresUmberto Contarello,The Venetian libertine has trouble facing the fact that he's over 60.,1h 30m,Il ritorno di Casanova
