,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
460,"4,9",--,Archie Waugh,Jan KafkaArchie Waugh,"Añade un argumento en tu idioma
A band of adventurers steals an enchanted stone, and earns a wizard's desperate revenge. The wizard must summon all his old fighting comrades to get the artifact back - before its evil dooms their world.",1h 24min,Way Bad Stone
461,"5,5",88%,Ursula PuerrerA. Hans ScheirlDietmar Schipek,Ursula PuerrerDietmar Schipek,"Flaming Ears is a pop sci-fi lesbian fantasy feature set in the year 2700 in the fictive burned-out city of Asche. It follows the tangled lives of three women - Volley, Nun and Spy.",1h 29min,Flaming Ears
462,"6,9",--,David T. Krupicz,David T. Krupicz,Sigue la trayectoria de la joven Colette según busca redimirse y superar las adversidades en su camino en un mundo que una vez conoció pero que se ve hecho pedazos por la guerra y la tiranía.,1h 10min,Archon Defender
463,"3,3",41%,Edward Douglas,Tony DemciEdward Douglas,Tells the story of a vampire relic with occult powers that falls into the hands of a grief-stricken young woman who will do anything to contact her dead brother.,1h 33min,The Dead Matter
464,"6,4",--,Becky Preston,Becky Preston,"Set between the parallel worlds of contemporary London, the deserted afterlife and a mysterious dreamscape, Lovelorn is a story of lost souls trying to save each other. John has always been over protective of his younger sister Lorna, so when a motorbike accident leaves her in a coma, he makes a promise to bring her back at whatever cost. Challenging Death himself Joh... Leer todo",1h 26min,Lovelorn
465,--,--,Nick Samaras,Nick Samaras,"Añade un argumento en tu idioma
Nick is a student who moves to a new place to study for his exams. Unfortunately his roommates give him hell but he always manages to forgive them after a visit from Jesus Christ, Virgin Mary and God in his sleep..Until one day he snaps.",1h 18min,Nick the Geek
466,"5,6",--,Davis DoiLarry Houston,Charlotte FullertonLinda EdwardsMuriel Fahrion,"With Share Bear as the emcee, the Care Bears take part in the Care-a-Lot Rescue Awards.",1h 5min,Care Bears to the Rescue
467,"3,5",--,Mark Sheppard,Sholom GeltCameron LarsonCameron Larson,"Marzo de 1865. Un grupo de soldados de la Unión escapan de las manos confederadas en un globo, acompañados por su ex captor confederado. El globo se estrella en una isla siniestra donde se encuentran con todo tipo de rarezas y peligros.",1h 31min,La isla misteriosa de Julio Verne
468,"3,4",--,Ryan Little,McKay DainesGil AglaureAnne K. Black,"El capitán Ahab y su tripulación se dedican a cazar dragones con la ayuda de Ishmael, un carismático arponero. Ahab está obsesionado con encontrar al gran Dragón Blanco, que años atrás mató a su familia y le dejó el cuerpo mutilado.",1h 31min,En tiempo de dragones
469,"6,1",--,Rosane Svartman,Claudia Levay,"Añade un argumento en tu idioma
The origin story of Tainá, an orphaned little indian girl destined to be a warrior, protector of her jungle.",1h 23min,Tainá: A Origem
470,"6,5",--,Giorgio Molteni,Giorgio Fabbri,"Añade un argumento en tu idioma
Have you ever lost a common object, the one under your sight till a minute ago? A watch, glasses, the key of the car. Guido lost his 8 years old daughter.",--,Oggetti smarriti
471,"4,7",68%,Filip Tegstedt,Filip Tegstedt,"After the death of his beloved wife a man begins to fall apart mentally, having dreadful nightmares and finding his family and career affected. As time goes on, he begins to rapidly slip away.",1h 43min,Marianne
472,"6,4",--,Fabián ForteDemián Rugna,Fabián ForteDemián Rugna,"Añade un argumento en tu idioma
A sinister healer who will curse several people dragging them to live creepy experiences along their own stories.",2h,Malditos sean!
473,"6,7",75%,Ian Padrón,Felipe Espinet,"Añade un argumento en tu idioma
Directed mainly for kids, the film speaks of a Havana that ""reveals two distinct faces, from the everyday life of a couple of kids"", according to the film's official synopsis.",1h 35min,Habanastation
474,"5,5",88%,Steven Kostanski,Jeremy GillespieSteven Kostanski,"Un soldado, devuelto a la vida como un cyborg, lucha junto a una banda de aventureros contra hordas de demonios en un futuro distópico.",1h 10min,Manborg
475,--,--,David Charbonneau,David Charbonneau,,1h 28min,Fucker Apocalypse
476,"1,3",11%,Lawrence Kasanoff,Lawrence KasanoffJoshua WexlerBrent V. Friedman,The evil Brand X joins a supermarket that becomes a city after closing time.,1h 31min,Foodfight!
477,"3,9",43%,Russ EmanuelTomax Aponte,Tomax AponteEmilio IasielloJeremiah Sayys,"A young boy whose parents are going through a bitter divorce, is given hope and courage through the powerful stories embellished by his grandfather. The stories give the boy the inner strength and resolve to confront the inevitable challenges which lie ahead.",1h 33min,The Legends of Nethiah
478,"4,7",--,Eduardo Rossoff,Juan José RodríguezEduardo Rossoff,"Añade un argumento en tu idioma
They knew each other in another life, destiny united them again, and destiny is trying to keep them apart. A story of love and reincarnation.",--,Reencarnación: Una historia de amor
479,"6,3",--,Juan Solanas,Juan SolanasSantiago AmigorenaPierre Magny,"Adam y Eden se enamoraron en la adolescencia a pesar de vivir en mundos gemelos con gravedades en direcciones opuestas. Diez años después de una separación forzada, Adam emprende una peligrosa búsqueda para reencontrarse con su amor.",1h 49min,Un amor entre dos mundos
480,--,--,Patrick Johnson,Patrick JohnsonJan Kafka,"Añade un argumento en tu idioma
Ionopsis Peniculata is the rarest orchid in the universe. A medieval warrior is conscripted by Yhakin, a half-crazy sorcerer into an Inter-Dimensional Military Force that uses both modern weapons and magic and sent to retrieve one.",1h 44min,Ionopsis
481,"4,3",--,Aaron Stevenson,Peter BensonOliver DuttonCharles Wood,"Añade un argumento en tu idioma
Abandoned at six by his off-kilter parents, Liam pursues his passion for writing, and reaches child-prodigy status while under the roof of a pair of drug-addicted mates, one of whom is a transvestite. The 1998-problem is with the ""creative editing"" of his words. Twenty years later, there's been a global holocaust, and the problem is, simply, getting ANYBODY to see his... Leer todo",1h 29min,Freedom Deep
482,"3,4",--,Randolph Scott,Randolph ScottRoland Lanza,"Añade un argumento en tu idioma
When wealthy treasure hunter Cara Loft meets reclusive art collector, Dr. Scrotus, the sexy adventurer is thrust head on into the greatest and most dangerous erotic adventure of her life: the search for the three sacred ""wombs.""",1h 30min,Womb Raider
483,"5,4",33%,Bruce Campbell,Bruce CampbellDavid M. GoodmanSam Raimi,The brains of a Russian taxi driver and a wealthy businessman are brought together in one body by a mad scientist.,1h 30min,Man with the Screaming Brain
484,"6,5",93%,Phil Messerer,Phil Messerer,A dark comedy about a family taking care of their vampire daughter.,1h 26min,Thicker Than Water: The Vampire Diaries Part 1
485,"7,2",--,Jan Sverák,Jan Sverák,"Añade un argumento en tu idioma
A six-year-old boy's favorite toy is a bear named Cookie. But the child has asthma, and Cookie's old dusty skin is harmful to him, so mom throws the toy in the trash.",1h 35min,Kuky se vrací
486,"3,7",12%,Andrew Black,Anne K. BlackJason FallerKynan Griffin,"Añade un argumento en tu idioma
When marauding orcs invade a US National Park, our collective fates lie in the hands of Ranger Cal Robertson and his side-kick, Volunteer Cadet Hobie, who must stop the wave of destruction before the whole world is overrun.",1h 18min,Orcs!
487,"4,4",--,Douglas Schulze,Douglas SchulzeJoshua Wagner,A group of horror fans find themselves unwilling participants in a nightmarish role playing game that pays homage to a classic horror film.,1h 35min,Mimesis
488,"3,1",--,Uwe Boll,Michael Nachoff,Un exsoldado de las fuerzas especiales es enviado a la época medieval para cumplir una antigua profecía y acaba encontrando la redención por sus propias experiencias en el campo de batalla.,1h 36min,En el nombre del rey 2
489,"7,6",--,Vishnu Tanay,Shiva ThejusDaiana Menezes,,2h 55min,Prince Vaali
490,"6,1",--,Tomislav Zaja,Irena KrcelicTomislav Zaja,"Añade un argumento en tu idioma
When 10-year-old Manusa's grandma spirit starts haunting her house, she finds a family secret that is causing the curse.",1h 38min,Duh babe Ilonke
491,"6,3",--,Mark A.J. Nazal,Mark A.J. NazalCraig ByrneHerve Achi,"Añade un argumento en tu idioma
Amanda & The Guardian is an upcoming Sci-Fi/Fantasy Drama and Live-Action Comic Book Adaptation about a seemingly ordinary young woman who discovers an extraordinary destiny.",--,Amanda & The Guardian
492,"7,5",--,Jaco Van Dormael,Michèle-Anne De MeyGregory GrosjeanThomas Gunzig,"Añade un argumento en tu idioma
An experience on several levels. Onstage, two dancers moving their hands. On the screen, a film made in real time, where the tiny sets become the background for a life-size story unfolding before their eyes.",1h 30min,Kiss & Cry
493,"3,6",--,Andrew Goth,Joanne ReayAndrew Goth,Un hombre maldito cuyas víctimas regresan de entre los muertos recluta a un joven guerrero para que lo ayude a luchas contra esta horda de zombis.,1h 32min,Cazador de demonios (Gallowwalkers)
494,"3,5",52%,Justin Paul Ritter,Ken HaeserBuz HassonRyan Plato,"Añade un argumento en tu idioma
A somewhat self-aware zombie takes it upon himself to keep the rest of the walking dead at bay.",1h 28min,The Amazing Adventures of the Living Corpse
495,"5,8",--,Martin Villeneuve,Martin Villeneuve,"Based on an acclaimed graphic novel, Mars & Avril is set in Montreal of the future, at the dawn of the first human landing on Mars, and tells the story of a musician who becomes obsessed with his muse.",1h 30min,Mars et Avril
496,"4,2",--,Damian Morter,Damian Morter,An anthology of three movies set within the zombie genre.,1h 43min,The Eschatrilogy: Book of the Dead
497,"7,3",--,Wladyslaw Pasikowski,Wladyslaw Pasikowski,"Añade un argumento en tu idioma
A Polish man who returns home after the death of his father unearths a secret about the now-deceased Jewish residents of his village.",1h 47min,El secreto de la aldea
498,"6,0",83%,Joel Potrykus,Joel Potrykus,"Trevor Newandyke is a struggling comedian. Not only does he bomb on stage, but he bombs in everyday life. To him, it's the little things that matter most. He's fed up with the threats from the cable company, 7-11 raising the price of the Slurpee, and all the jerks who think they can push him around. All he wants is a break, and for someone to get him. Not everyone, ju... Leer todo",1h 26min,Ape
499,"3,8",13%,Jose Prendes,Jose Prendes,"Cuando un guía turístico irrumpe en la casa más embrujada de Estados Unidos, la caza de fantasmas entre amigos se convierte en más horror de lo que jamás hubieran imaginado.",1h 29min,The Haunting of Whaley House
500,"4,8",50%,Michael Davis,Michael Davis,"Añade un argumento en tu idioma
A young boy finds a crate of green beans. When they're planted, they grow a beanstalk to the clouds, where a castle of giants are habited.",1h 18min,Beanstalk
501,"8,8",--,Flint Juventino Beppe,Flint Juventino BeppeTomas Evjen,"Añade un argumento en tu idioma
Montagna con Forza (English: Mountains with Power) is the first production in the trademarked genre Symbiophonies - invented by director and composer Flint Juventino Beppe. It is a unique presentation that combines classical music, fiction, drama and nature. In this film, we follow a wooden boat's venture across the lake. We will be exposed to the vast array of temper... Leer todo",57min,Montagna con Forza
502,--,--,Derek KlanferChris Re,Derek KlanferChris Re,"2026 AD. PENNSYLVANIA. It's the Future, and Nothing's changed. For a Covert Agency, Nick Random works as a ""Risker"". An Agent set out to do the dirty work. No office, No Intelligence Gathering, No Paperwork. TRAINED FOR DEATH... ...HIDDEN TO LIVE. Yet, Nick has found his life of Espionage rather boring. He seeks change in the routine. He even goes as far as inviting h... Leer todo",1h 36min,Operation: Friggen Crowe
503,"5,3",--,Bryan Michael Stoller,Bryan Michael Stoller,"An astronomer discovers the Dream Galaxy and with it, the girl of his dreams.",1h 37min,Light Years Away
504,"7,6",--,Phillip Lee Duncan,Phillip Lee Duncan,"Añade un argumento en tu idioma
Ex-American G.I returns to Germany after 20 years to make a film and oddly enough winds up homeless on the streets of Berlin. While there, he ends up discovering secrets about himself and his past family history.",--,Love Songs for Scumbags
505,"5,3",--,Juan Manuel Rampoldi,Rodrigo AragónIvania CoxVictoria Hoyos,"Añade un argumento en tu idioma
In the 40s, during the government of General Perón, a strange experiment was held in Argentina. The purpose was to create a new Latin American ideal society. But that experiment ended abruptly and all involved were exterminated. The first to be burned at the stake were prostitutes that the General had implanted to keep men encouraged and the new society in perfect bal... Leer todo",1h 28min,Un cuento Latinoamericano
